aptNm,umdNm,price,area_m2,floor,cdealType,__lawd_cd__,__deal_ym__,date
진산마을성원상떼빌아파트,상현동,34000,84.96,14,,41465,201707,2017-07-20
광교경남아너스빌,상현동,55750,84.982,6,,41465,201707,2017-07-17
벽산블루밍,상현동,39500,127.47,15,,41465,201707,2017-07-01
광교경남아너스빌,상현동,55700,84.982,20,,41465,201707,2017-07-01
광교경남아너스빌,상현동,56000,84.828,19,,41465,201707,2017-07-22
서원마을현대홈타운,상현동,35000,84.8518,9,,41465,201707,2017-07-01
광교경남아너스빌,상현동,56800,84.828,23,,41465,201707,2017-07-17
광교경남아너스빌,상현동,54800,84.828,15,,41465,201707,2017-07-08
동일스위트,상현동,40500,130.3251,19,,41465,201707,2017-07-04
만현마을쌍용1차,상현동,32900,84.8,19,,41465,201707,2017-07-12
심곡마을광교힐스테이트,상현동,71000,158.1064,14,,41465,201707,2017-07-12
상현마을현대성우1차,상현동,35000,84.7329,7,,41465,201707,2017-07-15
서원마을현대홈타운,상현동,35500,84.8518,8,,41465,201707,2017-07-17
벽산블루밍,상현동,34700,84.96,6,,41465,201707,2017-07-08
광교상떼빌파크뷰,상현동,52500,134.4429,19,,41465,201707,2017-07-13
광교마을46-2단지광교스타클래스,상현동,50000,113.817,3,,41465,201707,2017-07-14
광교마을46-2단지광교스타클래스,상현동,58000,122.273,13,,41465,201707,2017-07-01
만현마을9단지엘지자이,상현동,36300,84.7831,18,,41465,201707,2017-07-03
심곡마을광교힐스테이트,상현동,55000,101.0939,11,,41465,201707,2017-07-01
광교상현마을현대,상현동,37000,79.336,11,,41465,201707,2017-07-08
광교자이더클래스,상현동,56000,84.938,1,,41465,201707,2017-07-07
광교상떼빌파크뷰,상현동,47500,164.2368,3,,41465,201707,2017-07-04
상현마을금호베스트빌2단지,상현동,42500,175.193,7,,41465,201708,2017-08-19
광교상현마을현대,상현동,39000,79.336,16,,41465,201708,2017-08-26
심곡마을광교힐스테이트,상현동,61800,134.3218,5,,41465,201708,2017-08-30
만현마을5단지아이파크,상현동,44200,134.7584,7,,41465,201708,2017-08-21
광교현대프레미오,상현동,39900,185.39,14,,41465,201708,2017-08-22
만현마을쌍용1차,상현동,37100,84.8,6,,41465,201708,2017-08-19
심곡마을광교힐스테이트,상현동,53000,134.3218,12,,41465,201708,2017-08-25
수지금호베스트빌TheEdu,상현동,40950,135.554,7,,41465,201708,2017-08-29
서원마을현대홈타운,상현동,35600,84.8518,13,,41465,201708,2017-08-26
진산마을성원상떼빌아파트,상현동,36250,84.96,10,,41465,201708,2017-08-16
SM트윈빌(102동),상현동,31200,150.31,4,,41465,201708,2017-08-19
수지금호베스트빌TheEdu,상현동,41000,135.554,11,,41465,201708,2017-08-12
성복역금호베스트빌,상현동,45500,125.582,18,,41465,201708,2017-08-30
성복역금호베스트빌,상현동,36500,84.789,2,,41465,201708,2017-08-30
만현마을9단지엘지자이,상현동,40350,109.7834,12,,41465,201708,2017-08-14
벽산블루밍,상현동,37000,127.47,3,,41465,201708,2017-08-16
광교경남아너스빌,상현동,58550,84.828,14,,41465,201708,2017-08-12
광교마을46-2단지광교스타클래스,상현동,54000,109.416,14,,41465,201708,2017-08-29
광교경남아너스빌,상현동,57000,84.982,25,,41465,201708,2017-08-26
광교경남아너스빌,상현동,56500,84.828,7,,41465,201708,2017-08-25
광교자이더클래스,상현동,65000,84.938,12,,41465,201708,2017-08-11
상현현대성우5차,상현동,44000,138.8476,2,,41465,201708,2017-08-05
풍산아파트,상현동,28000,59.58,17,,41465,201708,2017-08-18
상현현대성우5차,상현동,45400,138.8476,20,,41465,201708,2017-08-05
만현마을8단지두산위브,상현동,47700,135.13,13,,41465,201708,2017-08-26
성복역금호베스트빌,상현동,43000,101.995,19,,41465,201708,2017-08-19
진산마을성원상떼빌아파트,상현동,26000,59.99,1,,41465,201708,2017-08-14
만현마을9단지엘지자이,상현동,35300,84.7831,5,,41465,201708,2017-08-16
진산마을성원상떼빌아파트,상현동,34800,84.96,3,,41465,201708,2017-08-26
광교상떼빌파크뷰,상현동,42500,106.52,5,,41465,201708,2017-08-19
광교경남아너스빌,상현동,55800,84.99,11,,41465,201708,2017-08-04
진산마을성원상떼빌아파트,상현동,37800,133.44,3,,41465,201708,2017-08-14
상현현대성우5차,상현동,43700,116.2928,5,,41465,201708,2017-08-12
광교상현마을현대,상현동,37300,79.336,19,,41465,201708,2017-08-04
만현마을9단지엘지자이,상현동,36500,84.7831,9,,41465,201708,2017-08-12
광교경남아너스빌,상현동,56000,84.828,7,,41465,201708,2017-08-20
광교경남아너스빌,상현동,56200,84.99,9,,41465,201708,2017-08-21
광교경남아너스빌,상현동,57700,84.828,9,,41465,201708,2017-08-31
광교경남아너스빌,상현동,55700,84.828,13,,41465,201708,2017-08-07
광교경남아너스빌,상현동,56800,84.828,15,,41465,201708,2017-08-19
성복역리버파크,상현동,35400,84.965,13,,41465,201708,2017-08-10
상현마을수지센트럴아이파크,상현동,47000,101.9783,14,,41465,201708,2017-08-19
서원마을3단지아이파크,상현동,38750,84.9369,9,,41465,201708,2017-08-16
광교상현마을현대,상현동,36500,79.336,14,,41465,201708,2017-08-09
광교쌍용포레듀엔,상현동,42200,159.7529,7,,41465,201708,2017-08-11
수지금호베스트빌TheEdu,상현동,42500,135.554,3,,41465,201708,2017-08-14
광교마을46-2단지광교스타클래스,상현동,52600,109.416,9,,41465,201708,2017-08-16
성복역아이파크,상현동,41000,116.7301,6,,41465,201708,2017-08-14
상현현대성우5차,상현동,44000,116.2928,7,,41465,201708,2017-08-23
광교경남아너스빌,상현동,56950,84.982,18,,41465,201708,2017-08-19
만현마을쌍용1차,상현동,31700,75.69,17,,41465,201708,2017-08-19
광교자이더클래스,상현동,62000,84.987,10,,41465,201708,2017-08-12
광교자이더클래스,상현동,53000,59.902,6,,41465,201708,2017-08-05
동일스위트,상현동,37200,84.9911,14,,41465,201708,2017-08-23
진산마을성원상떼빌아파트,상현동,28200,59.99,5,,41465,201708,2017-08-15
서원마을3단지아이파크,상현동,38100,84.9369,17,,41465,201708,2017-08-28
상현마을현대성우1차,상현동,35750,84.7329,9,,41465,201708,2017-08-26
성복역아이파크,상현동,34000,59.5915,14,,41465,201708,2017-08-19
광교쌍용포레듀엔(2-B),상현동,37400,159.7529,2,,41465,201708,2017-08-03
광교경남아너스빌,상현동,56400,84.828,13,,41465,201708,2017-08-12
서원마을3단지아이파크,상현동,43700,127.949,9,,41465,201708,2017-08-11
광교상현마을현대,상현동,38000,79.336,4,,41465,201708,2017-08-08
만현마을9단지엘지자이,상현동,37000,84.7831,13,,41465,201708,2017-08-30
광교쌍용포레듀엔(2-B),상현동,38500,133.6091,3,,41465,201708,2017-08-10
광교경남아너스빌,상현동,57500,84.828,28,,41465,201708,2017-08-12
광교자이더클래스,상현동,63000,84.938,11,,41465,201708,2017-08-04
만현마을5단지아이파크,상현동,44500,134.7584,17,,41465,201708,2017-08-12
광교자이더클래스,상현동,57000,84.938,1,,41465,201708,2017-08-12
광교마을46-1단지광교스타클래스,상현동,61000,136.644,11,,41465,201708,2017-08-26
광교경남아너스빌,상현동,57000,84.982,8,,41465,201708,2017-08-18
광교경남아너스빌,상현동,57300,84.828,15,,41465,201708,2017-08-26
벽산블루밍,상현동,35500,84.96,13,,41465,201708,2017-08-16
만현마을9단지엘지자이,상현동,42000,125.6769,1,,41465,201708,2017-08-11
광교현대프레미오,상현동,38000,121.51,5,,41465,201708,2017-08-29
서원마을3단지아이파크,상현동,43500,127.949,8,,41465,201708,2017-08-08
성복역리버파크,상현동,27900,59.76,3,,41465,201708,2017-08-07
광교경남아너스빌,상현동,56000,84.982,30,,41465,201708,2017-08-19
심곡마을광교힐스테이트,상현동,67000,134.3218,9,,41465,201708,2017-08-01
동일스위트,상현동,42000,144.5998,15,,41465,201708,2017-08-05
상현마을현대성우1차,상현동,39700,135.0699,16,,41465,201708,2017-08-24
광교쌍용포레듀엔(2-C),상현동,33700,84.849,13,,41465,201708,2017-08-25
광교자이더클래스,상현동,64000,84.938,12,,41465,201708,2017-08-01
벽산블루밍,상현동,38000,127.47,4,,41465,201708,2017-08-11
벽산블루밍,상현동,30900,59.955,16,,41465,201708,2017-08-15
만현마을1단지롯데캐슬,상현동,35800,84.946,2,,41465,201708,2017-08-05
만현마을2단지아이파크,상현동,41700,99.9125,13,,41465,201708,2017-08-05
성복역리버파크,상현동,29300,59.76,8,,41465,201708,2017-08-07
심곡마을광교힐스테이트,상현동,43000,134.7183,3,,41465,201708,2017-08-21
광교쌍용포레듀엔,상현동,40000,133.6091,11,,41465,201708,2017-08-19
만현마을5단지아이파크,상현동,36500,99.9125,2,,41465,201708,2017-08-19
만현마을2단지아이파크,상현동,40000,99.9125,7,,41465,201708,2017-08-15
서원마을3단지아이파크,상현동,37300,84.9369,9,,41465,201708,2017-08-05
광교경남아너스빌,상현동,57900,84.982,19,,41465,201708,2017-08-13
광교상현마을현대,상현동,37000,79.336,5,,41465,201708,2017-08-24
만현마을2단지아이파크,상현동,45800,175.8742,13,,41465,201708,2017-08-03
광교상떼빌파크뷰,상현동,40200,106.52,10,,41465,201708,2017-08-22
상현마을금호베스트빌2단지,상현동,40000,135.554,13,,41465,201708,2017-08-07
상현마을현대성우3차,상현동,42800,138.747,12,,41465,201708,2017-08-12
광교쌍용포레듀엔,상현동,39000,133.6091,14,,41465,201708,2017-08-09
광교자이더클래스,상현동,62900,84.938,18,,41465,201708,2017-08-01
광교자이더클래스,상현동,53500,59.902,11,,41465,201708,2017-08-12
벽산블루밍,상현동,30600,59.955,16,,41465,201708,2017-08-10
광교자이더클래스,상현동,53200,59.93,25,,41465,201708,2017-08-09
성복역아이파크,상현동,30000,59.5915,1,,41465,201708,2017-08-08
광교자이더클래스,상현동,52000,59.902,25,,41465,201708,2017-08-02
상현마을현대성우3차,상현동,42500,138.747,5,,41465,201708,2017-08-11
광교경남아너스빌,상현동,56000,84.982,16,,41465,201708,2017-08-07
진산마을성원상떼빌아파트,상현동,27000,59.99,1,,41465,201708,2017-08-15
광교경남아너스빌,상현동,56000,84.982,12,,41465,201708,2017-08-09
광교경남아너스빌,상현동,55500,84.99,18,,41465,201708,2017-08-10
광교상현마을현대,상현동,36500,79.336,12,,41465,201708,2017-08-04
상현마을금호베스트빌3단지,상현동,40000,126.723,12,,41465,201708,2017-08-04
진산마을성원상떼빌아파트,상현동,28000,59.99,15,,41465,201708,2017-08-05
광교현대프레미오,상현동,38500,121.51,5,,41465,201708,2017-08-14
만현마을1단지롯데캐슬,상현동,37000,84.946,20,,41465,201708,2017-08-14
진산마을성원상떼빌아파트,상현동,28800,59.99,5,,41465,201708,2017-08-11
심곡마을광교힐스테이트,상현동,54500,101.0939,14,,41465,201708,2017-08-04
상현마을수지센트럴아이파크,상현동,49700,133.4246,3,,41465,201708,2017-08-10
광교상떼빌파크뷰,상현동,46000,134.4429,7,,41465,201708,2017-08-09
광교자이더클래스,상현동,62500,84.988,20,,41465,201708,2017-08-04
상현마을현대성우1차,상현동,41000,135.0699,17,,41465,201708,2017-08-01
광교자이더클래스,상현동,49000,59.902,8,,41465,201708,2017-08-02
풍산아파트,상현동,27500,59.58,16,,41465,201709,2017-09-09
광교자이더클래스,상현동,56900,84.938,1,,41465,201709,2017-09-23
광교자이더클래스,상현동,54300,59.902,11,,41465,201709,2017-09-27
심곡마을광교힐스테이트,상현동,59000,134.7183,9,,41465,201709,2017-09-18
상현마을수지센트럴아이파크,상현동,49900,101.9783,5,,41465,201709,2017-09-16
수지금호베스트빌TheEdu,상현동,41000,135.554,11,,41465,201709,2017-09-16
수지금호베스트빌TheEdu,상현동,40000,135.554,4,,41465,201709,2017-09-12
만현마을쌍용1차,상현동,40200,143.44,9,,41465,201709,2017-09-15
심곡마을광교힐스테이트,상현동,65600,134.7183,12,,41465,201709,2017-09-14
광교경남아너스빌,상현동,56800,84.99,11,,41465,201709,2017-09-16
광교경남아너스빌,상현동,58400,84.99,9,,41465,201709,2017-09-17
광교경남아너스빌,상현동,59000,84.982,18,,41465,201709,2017-09-27
만현마을1단지롯데캐슬,상현동,37700,84.946,5,,41465,201709,2017-09-22
만현마을3단지성원쌍떼빌,상현동,32900,59.85,18,,41465,201709,2017-09-23
상현마을현대성우3차,상현동,40000,103.727,15,,41465,201709,2017-09-30
만현마을1단지롯데캐슬,상현동,35500,84.946,14,,41465,201709,2017-09-16
광교상떼빌파크뷰,상현동,44800,106.52,9,,41465,201709,2017-09-19
상현마을수지센트럴아이파크,상현동,57000,157.1754,14,,41465,201709,2017-09-12
진산마을성원상떼빌아파트,상현동,28400,59.99,10,,41465,201709,2017-09-23
만현마을1단지롯데캐슬,상현동,42500,134.834,9,,41465,201709,2017-09-30
성복역금호베스트빌,상현동,40500,101.995,10,,41465,201709,2017-09-16
광교상떼빌파크뷰,상현동,48900,134.4429,8,,41465,201709,2017-09-29
광교쌍용포레듀엔(2-C),상현동,36900,84.849,8,,41465,201709,2017-09-19
광교자이더클래스,상현동,65000,84.938,15,,41465,201709,2017-09-06
광교자이더클래스,상현동,63500,84.987,10,,41465,201709,2017-09-23
광교자이더클래스,상현동,65500,84.938,25,,41465,201709,2017-09-09
광교자이더클래스,상현동,65000,84.938,11,,41465,201709,2017-09-02
광교자이더클래스,상현동,64000,84.988,25,,41465,201709,2017-09-23
광교자이더클래스,상현동,52000,59.93,2,,41465,201709,2017-09-28
광교자이더클래스,상현동,61000,84.988,18,,41465,201709,2017-09-02
만현마을쌍용1차,상현동,34300,75.69,19,,41465,201709,2017-09-29
성복역아이파크,상현동,30100,59.5915,1,,41465,201709,2017-09-16
만현마을쌍용1차,상현동,31300,75.69,3,,41465,201709,2017-09-12
만현마을3단지성원쌍떼빌,상현동,35800,84.975,15,,41465,201709,2017-09-16
광교자이더클래스,상현동,62000,84.988,2,,41465,201709,2017-09-28
광교자이더클래스,상현동,51400,59.93,2,,41465,201709,2017-09-20
광교자이더클래스,상현동,54200,59.902,15,,41465,201709,2017-09-30
진산마을성원상떼빌아파트,상현동,29000,59.99,12,,41465,201709,2017-09-26
광교상떼빌파크뷰,상현동,54800,134.4429,12,,41465,201709,2017-09-21
서원마을3단지아이파크,상현동,35100,84.9369,1,,41465,201709,2017-09-30
수지쌍용파크뷰,상현동,41000,120.03,6,,41465,201709,2017-09-14
광교자이더클래스,상현동,64000,84.938,17,,41465,201709,2017-09-18
벽산블루밍,상현동,31400,59.955,3,,41465,201709,2017-09-09
서원마을현대홈타운,상현동,32800,84.8518,1,,41465,201709,2017-09-07
서원마을3단지아이파크,상현동,42800,127.949,15,,41465,201709,2017-09-09
성복역금호베스트빌,상현동,40000,84.789,14,,41465,201709,2017-09-30
만현마을9단지엘지자이,상현동,34900,84.7831,5,,41465,201709,2017-09-15
만현마을2단지아이파크,상현동,45300,175.8742,13,,41465,201709,2017-09-30
상현마을현대성우1차,상현동,44900,180.8259,9,,41465,201709,2017-09-21
상현마을현대성우1차,상현동,35700,84.7329,8,,41465,201709,2017-09-15
광교마을46-2단지광교스타클래스,상현동,57250,122.273,12,,41465,201709,2017-09-23
상현마을현대성우1차,상현동,35600,84.7329,16,,41465,201709,2017-09-06
상현마을수지센트럴아이파크,상현동,49500,133.4246,2,,41465,201709,2017-09-25
서원마을현대홈타운,상현동,38600,84.8518,2,,41465,201709,2017-09-07
상현마을현대성우2차,상현동,36400,134.5019,10,,41465,201709,2017-09-01
광교자이더클래스,상현동,63000,84.987,18,,41465,201709,2017-09-20
광교자이더클래스,상현동,53500,59.902,10,,41465,201709,2017-09-18
만현마을2단지아이파크,상현동,48200,175.8742,1,,41465,201709,2017-09-16
광교경남아너스빌,상현동,56700,84.982,5,,41465,201709,2017-09-23
